doctor_id,department,doctor_avg_consult_minutes,day_of_week,hour_of_day,queue_length_ahead,patient_type,wait_time_minutes
DOC4,Pediatrics,12,Saturday,15,8,normal,97.4
DOC5,Dermatology,8,Friday,11,5,normal,65.84
DOC1,Cardiology,15,Wednesday,16,4,normal,100.02
DOC1,Cardiology,15,Wednesday,9,2,normal,67.33
DOC3,Orthopedics,20,Tuesday,19,6,normal,125.3
DOC1,Cardiology,15,Sunday,9,5,normal,83.75
DOC2,General Medicine,10,Monday,14,8,emergency,4.9
DOC6,General Medicine,10,Thursday,12,5,normal,51.59
DOC2,General Medicine,10,Friday,11,6,normal,103.36
DOC3,Orthopedics,20,Saturday,12,6,normal,76.12
DOC3,Orthopedics,20,Tuesday,18,3,normal,103.33
DOC5,Dermatology,8,Monday,17,0,normal,12.06
DOC1,Cardiology,15,Tuesday,11,6,normal,144.44
DOC1,Cardiology,15,Saturday,11,3,emergency,8.23
DOC2,General Medicine,10,Wednesday,16,5,normal,77.64
DOC3,Orthopedics,20,Friday,13,2,normal,44.94
DOC5,Dermatology,8,Tuesday,13,5,normal,37.23
DOC2,General Medicine,10,Friday,13,2,normal,20.96
DOC6,General Medicine,10,Tuesday,10,5,normal,83.2
DOC4,Pediatrics,12,Friday,13,4,normal,40.34
DOC1,Cardiology,15,Sunday,10,2,normal,45.2
DOC5,Dermatology,8,Saturday,15,2,normal,22.68
DOC1,Cardiology,15,Monday,19,5,normal,105.33
DOC3,Orthopedics,20,Saturday,19,2,normal,42.09
DOC4,Pediatrics,12,Thursday,14,4,normal,50.39
DOC6,General Medicine,10,Wednesday,15,5,normal,72.92
DOC2,General Medicine,10,Friday,16,4,normal,63.28
DOC5,Dermatology,8,Sunday,11,4,normal,34.88
DOC1,Cardiology,15,Friday,17,7,emergency,1.0
DOC4,Pediatrics,12,Saturday,13,1,normal,18.07
DOC5,Dermatology,8,Sunday,12,6,normal,29.23
DOC6,General Medicine,10,Monday,9,4,normal,96.58
DOC3,Orthopedics,20,Monday,13,0,normal,21.04
DOC5,Dermatology,8,Monday,11,4,normal,77.0
DOC4,Pediatrics,12,Sunday,19,3,normal,30.32
DOC3,Orthopedics,20,Tuesday,18,7,normal,204.51
DOC4,Pediatrics,12,Monday,14,3,normal,49.81
DOC1,Cardiology,15,Tuesday,18,5,normal,112.63
DOC5,Dermatology,8,Thursday,10,3,normal,53.2
DOC3,Orthopedics,20,Sunday,10,2,normal,61.08
DOC4,Pediatrics,12,Thursday,15,7,normal,124.36
DOC1,Cardiology,15,Tuesday,10,4,normal,99.07
DOC5,Dermatology,8,Tuesday,10,4,normal,58.33
DOC6,General Medicine,10,Tuesday,14,4,normal,36.71
DOC6,General Medicine,10,Thursday,12,5,normal,44.12
DOC5,Dermatology,8,Saturday,13,4,normal,19.81
DOC4,Pediatrics,12,Sunday,13,5,normal,35.05
DOC2,General Medicine,10,Sunday,16,4,normal,47.79
DOC1,Cardiology,15,Wednesday,18,4,normal,93.55
DOC3,Orthopedics,20,Tuesday,11,1,normal,53.08
DOC5,Dermatology,8,Wednesday,10,2,normal,31.96
DOC5,Dermatology,8,Thursday,17,5,normal,64.32
DOC4,Pediatrics,12,Tuesday,13,4,normal,46.1
DOC1,Cardiology,15,Tuesday,11,0,normal,21.67
DOC4,Pediatrics,12,Thursday,13,5,normal,62.79
DOC4,Pediatrics,12,Friday,14,3,normal,38.75
DOC4,Pediatrics,12,Sunday,9,3,normal,50.9
DOC6,General Medicine,10,Wednesday,13,2,normal,26.51
DOC1,Cardiology,15,Sunday,17,5,normal,78.26
DOC5,Dermatology,8,Sunday,16,6,normal,46.6
DOC3,Orthopedics,20,Tuesday,9,2,normal,83.87
DOC3,Orthopedics,20,Sunday,12,3,normal,41.42
DOC5,Dermatology,8,Saturday,16,0,normal,4.58
DOC1,Cardiology,15,Wednesday,15,4,normal,96.42
DOC5,Dermatology,8,Wednesday,13,2,normal,21.08
DOC4,Pediatrics,12,Tuesday,17,3,normal,63.05
DOC3,Orthopedics,20,Friday,16,6,normal,185.06
DOC5,Dermatology,8,Friday,15,2,normal,32.65
DOC5,Dermatology,8,Friday,16,5,normal,67.48
DOC4,Pediatrics,12,Thursday,15,2,normal,46.49
DOC5,Dermatology,8,Friday,11,5,normal,67.1
DOC4,Pediatrics,12,Wednesday,10,6,normal,115.34
DOC1,Cardiology,15,Tuesday,12,3,normal,51.03
DOC3,Orthopedics,20,Tuesday,14,6,normal,110.15
DOC5,Dermatology,8,Wednesday,13,7,normal,51.19
DOC1,Cardiology,15,Monday,11,3,normal,110.39
DOC5,Dermatology,8,Monday,9,4,emergency,4.08
DOC3,Orthopedics,20,Tuesday,14,6,normal,111.59
DOC1,Cardiology,15,Saturday,15,2,normal,35.46
DOC2,General Medicine,10,Thursday,11,2,normal,39.3
DOC2,General Medicine,10,Thursday,17,2,normal,42.55
DOC5,Dermatology,8,Thursday,10,3,normal,43.28
DOC1,Cardiology,15,Thursday,13,6,normal,81.68
DOC2,General Medicine,10,Friday,19,3,normal,35.7
DOC2,General Medicine,10,Thursday,18,2,normal,39.71
DOC6,General Medicine,10,Wednesday,12,6,normal,51.89
DOC2,General Medicine,10,Sunday,9,4,normal,48.73
DOC1,Cardiology,15,Wednesday,18,7,normal,152.84
DOC2,General Medicine,10,Saturday,12,6,normal,37.74
DOC4,Pediatrics,12,Saturday,15,3,normal,44.16
DOC6,General Medicine,10,Tuesday,16,3,normal,51.28
DOC3,Orthopedics,20,Wednesday,15,8,normal,233.13
DOC6,General Medicine,10,Tuesday,13,6,normal,55.74
DOC4,Pediatrics,12,Saturday,18,3,normal,41.39
DOC5,Dermatology,8,Thursday,14,4,normal,27.21
DOC5,Dermatology,8,Wednesday,11,1,emergency,6.06
DOC1,Cardiology,15,Sunday,10,5,normal,86.57
DOC5,Dermatology,8,Thursday,14,3,normal,28.59
DOC1,Cardiology,15,Tuesday,11,7,normal,158.89
DOC1,Cardiology,15,Saturday,10,5,normal,83.18
DOC2,General Medicine,10,Tuesday,19,6,normal,64.8
DOC3,Orthopedics,20,Sunday,17,7,normal,147.31
DOC6,General Medicine,10,Friday,16,2,normal,39.4
DOC2,General Medicine,10,Friday,15,3,normal,52.39
DOC3,Orthopedics,20,Wednesday,19,8,emergency,3.82
DOC1,Cardiology,15,Monday,13,6,normal,107.45
DOC5,Dermatology,8,Saturday,9,2,normal,25.64
DOC5,Dermatology,8,Sunday,19,8,normal,45.83
DOC2,General Medicine,10,Monday,11,6,normal,121.37
DOC3,Orthopedics,20,Tuesday,17,8,normal,236.79
DOC3,Orthopedics,20,Sunday,17,10,normal,201.47
DOC1,Cardiology,15,Sunday,14,6,normal,65.4
DOC2,General Medicine,10,Thursday,11,4,normal,70.44
DOC1,Cardiology,15,Tuesday,17,2,normal,64.94
DOC4,Pediatrics,12,Saturday,19,5,normal,46.4
DOC2,General Medicine,10,Wednesday,17,4,normal,65.16
DOC2,General Medicine,10,Friday,17,0,normal,14.34
DOC6,General Medicine,10,Monday,15,5,normal,96.62
DOC6,General Medicine,10,Thursday,9,2,normal,38.89
DOC4,Pediatrics,12,Monday,17,5,normal,118.82
DOC3,Orthopedics,20,Sunday,15,3,normal,73.74
DOC6,General Medicine,10,Saturday,15,4,normal,44.77
DOC4,Pediatrics,12,Friday,13,4,normal,43.23
DOC5,Dermatology,8,Thursday,9,7,normal,90.38
DOC2,General Medicine,10,Friday,14,4,normal,45.15
DOC4,Pediatrics,12,Sunday,19,5,normal,42.6
DOC2,General Medicine,10,Wednesday,13,3,normal,34.51
DOC4,Pediatrics,12,Thursday,15,7,normal,128.78
DOC2,General Medicine,10,Tuesday,12,8,normal,72.99
DOC5,Dermatology,8,Tuesday,13,3,normal,25.15
DOC1,Cardiology,15,Sunday,13,6,normal,55.54
DOC3,Orthopedics,20,Friday,19,0,normal,19.47
DOC5,Dermatology,8,Thursday,17,2,normal,27.62
DOC1,Cardiology,15,Tuesday,15,7,normal,162.98
DOC3,Orthopedics,20,Friday,13,6,normal,120.33
DOC2,General Medicine,10,Wednesday,10,2,normal,42.4
DOC5,Dermatology,8,Saturday,14,5,normal,22.1
DOC5,Dermatology,8,Saturday,14,5,normal,30.82
DOC3,Orthopedics,20,Thursday,17,6,normal,181.48
DOC4,Pediatrics,12,Thursday,13,6,normal,60.43
DOC2,General Medicine,10,Monday,13,2,normal,35.49
DOC4,Pediatrics,12,Monday,15,6,normal,152.09
DOC5,Dermatology,8,Friday,11,4,normal,58.4
DOC3,Orthopedics,20,Wednesday,14,6,normal,110.78
DOC3,Orthopedics,20,Thursday,15,5,normal,156.13
DOC2,General Medicine,10,Tuesday,18,6,normal,90.99
DOC1,Cardiology,15,Thursday,12,4,normal,58.71
DOC2,General Medicine,10,Tuesday,15,1,normal,22.23
DOC3,Orthopedics,20,Friday,13,3,normal,69.58
DOC2,General Medicine,10,Wednesday,17,7,emergency,3.47
DOC4,Pediatrics,12,Sunday,11,2,emergency,2.5
DOC4,Pediatrics,12,Tuesday,16,3,normal,62.42
DOC3,Orthopedics,20,Saturday,14,1,normal,15.94
DOC2,General Medicine,10,Tuesday,19,3,normal,36.86
DOC6,General Medicine,10,Sunday,10,4,normal,48.88
DOC4,Pediatrics,12,Friday,11,9,normal,168.38
DOC2,General Medicine,10,Sunday,14,8,normal,52.84
DOC2,General Medicine,10,Tuesday,9,7,normal,110.5
DOC1,Cardiology,15,Saturday,9,4,normal,69.63
DOC6,General Medicine,10,Saturday,11,4,normal,47.84
DOC4,Pediatrics,12,Tuesday,10,8,normal,147.96
DOC2,General Medicine,10,Thursday,16,3,normal,49.88
DOC5,Dermatology,8,Saturday,16,4,normal,35.27
DOC5,Dermatology,8,Thursday,18,2,emergency,3.42
DOC4,Pediatrics,12,Saturday,17,4,normal,57.31
DOC4,Pediatrics,12,Saturday,10,2,normal,39.99
DOC5,Dermatology,8,Thursday,13,4,normal,32.25
DOC5,Dermatology,8,Friday,15,2,normal,29.94
DOC1,Cardiology,15,Wednesday,13,3,normal,50.61
DOC6,General Medicine,10,Saturday,17,1,normal,15.67
DOC1,Cardiology,15,Monday,16,3,normal,96.3
DOC5,Dermatology,8,Friday,19,7,normal,56.73
DOC3,Orthopedics,20,Monday,14,3,normal,82.29
DOC5,Dermatology,8,Thursday,11,2,normal,35.45
DOC3,Orthopedics,20,Saturday,10,1,normal,40.04
DOC3,Orthopedics,20,Friday,19,4,normal,99.4
DOC3,Orthopedics,20,Wednesday,15,7,normal,206.99
DOC5,Dermatology,8,Monday,18,6,normal,91.24
DOC3,Orthopedics,20,Wednesday,10,6,normal,197.48
DOC1,Cardiology,15,Monday,17,4,normal,133.97
DOC3,Orthopedics,20,Wednesday,17,3,normal,104.98
DOC6,General Medicine,10,Monday,18,3,normal,68.46
DOC3,Orthopedics,20,Tuesday,14,9,normal,162.72
DOC2,General Medicine,10,Friday,13,4,normal,44.48
DOC6,General Medicine,10,Thursday,13,3,normal,34.93
DOC6,General Medicine,10,Saturday,12,1,normal,11.65
DOC6,General Medicine,10,Thursday,12,5,normal,53.31
DOC4,Pediatrics,12,Sunday,19,7,normal,61.0
DOC4,Pediatrics,12,Wednesday,18,3,normal,60.11
DOC1,Cardiology,15,Sunday,10,3,normal,53.25
DOC2,General Medicine,10,Thursday,15,1,normal,29.95
DOC3,Orthopedics,20,Wednesday,17,0,normal,27.01
DOC4,Pediatrics,12,Wednesday,18,4,normal,79.15
DOC6,General Medicine,10,Friday,13,7,normal,60.73
DOC3,Orthopedics,20,Tuesday,9,6,normal,199.9
DOC2,General Medicine,10,Wednesday,14,4,normal,35.99
DOC2,General Medicine,10,Tuesday,15,3,normal,55.59
DOC4,Pediatrics,12,Friday,16,6,normal,113.97
DOC6,General Medicine,10,Wednesday,13,5,normal,48.66
DOC1,Cardiology,15,Wednesday,18,7,emergency,2.01
DOC3,Orthopedics,20,Saturday,13,6,normal,79.56
DOC3,Orthopedics,20,Tuesday,10,4,normal,140.62
DOC4,Pediatrics,12,Tuesday,9,1,normal,34.14
DOC5,Dermatology,8,Sunday,11,0,normal,10.83
DOC6,General Medicine,10,Sunday,19,3,normal,20.71
DOC6,General Medicine,10,Saturday,19,7,normal,48.78
DOC1,Cardiology,15,Thursday,16,5,normal,114.08
DOC3,Orthopedics,20,Saturday,9,5,normal,124.0
DOC4,Pediatrics,12,Monday,13,4,normal,64.0
DOC1,Cardiology,15,Wednesday,9,2,emergency,6.48
DOC2,General Medicine,10,Saturday,13,7,normal,39.83
DOC2,General Medicine,10,Wednesday,15,2,emergency,9.16
DOC3,Orthopedics,20,Saturday,17,5,normal,109.27
DOC4,Pediatrics,12,Saturday,18,4,normal,60.65
DOC1,Cardiology,15,Wednesday,17,7,normal,157.04
DOC4,Pediatrics,12,Wednesday,14,3,normal,39.26
DOC2,General Medicine,10,Sunday,15,2,normal,25.13
DOC3,Orthopedics,20,Saturday,9,5,normal,120.52
DOC4,Pediatrics,12,Sunday,9,4,normal,61.61
DOC5,Dermatology,8,Sunday,19,4,normal,23.23
DOC3,Orthopedics,20,Thursday,11,8,normal,254.7
DOC5,Dermatology,8,Wednesday,11,6,normal,77.79
DOC5,Dermatology,8,Tuesday,19,3,normal,28.32
DOC4,Pediatrics,12,Tuesday,14,8,normal,86.19
DOC3,Orthopedics,20,Friday,17,7,normal,204.07
DOC2,General Medicine,10,Thursday,17,6,normal,93.64
DOC1,Cardiology,15,Monday,14,8,normal,144.27
DOC5,Dermatology,8,Tuesday,17,1,normal,21.81
DOC2,General Medicine,10,Saturday,9,3,normal,37.95
DOC5,Dermatology,8,Saturday,18,5,normal,42.45
DOC2,General Medicine,10,Sunday,14,6,normal,46.6
DOC2,General Medicine,10,Tuesday,18,7,normal,104.76
DOC1,Cardiology,15,Sunday,18,6,normal,96.79
DOC1,Cardiology,15,Friday,10,7,normal,165.36
DOC3,Orthopedics,20,Saturday,9,3,normal,78.28
DOC1,Cardiology,15,Tuesday,13,0,normal,11.52
DOC6,General Medicine,10,Friday,18,6,normal,89.8
DOC6,General Medicine,10,Tuesday,17,3,normal,51.73
DOC1,Cardiology,15,Friday,18,5,normal,117.33
DOC6,General Medicine,10,Friday,18,4,normal,64.79
DOC1,Cardiology,15,Sunday,11,5,normal,85.11
DOC5,Dermatology,8,Wednesday,13,1,normal,10.32
DOC2,General Medicine,10,Wednesday,15,6,normal,88.65
DOC6,General Medicine,10,Thursday,9,4,normal,70.84
DOC5,Dermatology,8,Tuesday,16,12,normal,129.95
DOC3,Orthopedics,20,Wednesday,16,2,normal,81.76
DOC4,Pediatrics,12,Sunday,17,4,normal,60.24
DOC3,Orthopedics,20,Friday,11,6,normal,194.9
DOC2,General Medicine,10,Sunday,9,3,normal,47.56
DOC2,General Medicine,10,Monday,11,4,normal,93.95
DOC3,Orthopedics,20,Saturday,15,2,normal,55.95
DOC5,Dermatology,8,Saturday,12,1,normal,11.31
DOC3,Orthopedics,20,Wednesday,9,2,normal,83.45
DOC4,Pediatrics,12,Wednesday,15,1,normal,30.63
DOC4,Pediatrics,12,Thursday,16,2,normal,42.54
DOC6,General Medicine,10,Tuesday,17,1,normal,27.71
DOC1,Cardiology,15,Tuesday,18,6,emergency,6.17
DOC5,Dermatology,8,Friday,16,8,normal,93.93
DOC5,Dermatology,8,Saturday,19,4,normal,23.04
DOC1,Cardiology,15,Saturday,18,3,normal,50.27
DOC5,Dermatology,8,Friday,18,3,normal,40.0
DOC3,Orthopedics,20,Sunday,12,2,normal,29.9
DOC2,General Medicine,10,Tuesday,13,8,normal,71.64
DOC5,Dermatology,8,Monday,19,4,normal,46.39
DOC4,Pediatrics,12,Thursday,13,5,normal,56.01
DOC2,General Medicine,10,Friday,11,3,normal,59.23
DOC5,Dermatology,8,Wednesday,13,3,normal,25.86
DOC1,Cardiology,15,Thursday,13,3,normal,48.37
DOC2,General Medicine,10,Monday,13,5,normal,60.7
DOC3,Orthopedics,20,Monday,18,1,emergency,7.42
DOC4,Pediatrics,12,Thursday,13,7,normal,79.4
DOC1,Cardiology,15,Sunday,14,3,normal,35.09
DOC4,Pediatrics,12,Thursday,12,5,normal,58.0
DOC5,Dermatology,8,Monday,16,5,emergency,1.07
DOC2,General Medicine,10,Saturday,14,6,normal,42.22
DOC1,Cardiology,15,Sunday,18,4,normal,70.71
DOC5,Dermatology,8,Tuesday,11,5,emergency,7.26
DOC4,Pediatrics,12,Thursday,11,5,normal,102.41
DOC2,General Medicine,10,Monday,13,3,normal,44.2
DOC5,Dermatology,8,Friday,17,4,normal,51.01
DOC2,General Medicine,10,Thursday,12,2,normal,20.21
DOC1,Cardiology,15,Tuesday,13,5,normal,74.17
DOC5,Dermatology,8,Wednesday,19,2,normal,25.24
DOC4,Pediatrics,12,Saturday,17,6,normal,76.74
DOC5,Dermatology,8,Saturday,19,3,normal,25.31
DOC3,Orthopedics,20,Tuesday,19,2,normal,50.05
DOC4,Pediatrics,12,Thursday,12,5,normal,52.32
DOC6,General Medicine,10,Sunday,17,3,normal,36.23
DOC3,Orthopedics,20,Monday,9,2,normal,109.77
DOC4,Pediatrics,12,Thursday,11,2,normal,50.22
DOC6,General Medicine,10,Thursday,15,3,normal,54.86
DOC6,General Medicine,10,Tuesday,10,5,normal,82.22
DOC1,Cardiology,15,Thursday,11,3,normal,86.02
DOC5,Dermatology,8,Saturday,14,3,normal,21.25
DOC6,General Medicine,10,Tuesday,13,4,normal,40.9
DOC1,Cardiology,15,Thursday,12,2,normal,40.89
DOC1,Cardiology,15,Monday,16,8,normal,229.72
DOC6,General Medicine,10,Friday,14,3,normal,30.77
DOC6,General Medicine,10,Saturday,18,1,normal,19.73
DOC4,Pediatrics,12,Monday,15,7,normal,166.27
DOC3,Orthopedics,20,Sunday,11,6,normal,133.35
DOC3,Orthopedics,20,Wednesday,17,4,normal,130.94
DOC5,Dermatology,8,Thursday,9,2,normal,33.83
DOC4,Pediatrics,12,Monday,12,8,normal,109.79
DOC5,Dermatology,8,Sunday,11,3,normal,32.34
DOC1,Cardiology,15,Thursday,15,4,normal,99.68
DOC1,Cardiology,15,Friday,15,9,normal,196.04
DOC5,Dermatology,8,Saturday,13,4,normal,23.25
DOC3,Orthopedics,20,Wednesday,12,5,normal,93.12
DOC4,Pediatrics,12,Saturday,18,6,normal,81.9
DOC4,Pediatrics,12,Sunday,19,2,normal,27.1
DOC4,Pediatrics,12,Monday,9,6,normal,148.06
DOC1,Cardiology,15,Monday,18,2,normal,75.98
DOC5,Dermatology,8,Friday,9,5,normal,65.84
DOC2,General Medicine,10,Monday,14,6,normal,72.41
DOC6,General Medicine,10,Friday,19,1,normal,19.34
DOC1,Cardiology,15,Wednesday,14,3,normal,54.43
DOC1,Cardiology,15,Monday,10,3,normal,107.58
DOC4,Pediatrics,12,Sunday,13,4,normal,29.63
DOC1,Cardiology,15,Thursday,9,3,normal,85.66
DOC6,General Medicine,10,Thursday,17,2,normal,36.21
DOC5,Dermatology,8,Sunday,12,2,normal,11.98
DOC3,Orthopedics,20,Thursday,17,5,normal,156.3
DOC2,General Medicine,10,Saturday,14,3,normal,23.94
DOC1,Cardiology,15,Monday,18,2,normal,73.57
DOC4,Pediatrics,12,Tuesday,11,1,normal,32.87
DOC1,Cardiology,15,Friday,12,4,normal,60.36
DOC6,General Medicine,10,Friday,18,3,normal,52.59
DOC6,General Medicine,10,Wednesday,15,6,normal,92.02
DOC1,Cardiology,15,Monday,14,5,normal,96.27
DOC4,Pediatrics,12,Tuesday,15,7,emergency,6.78
DOC6,General Medicine,10,Sunday,14,6,normal,32.68
DOC4,Pediatrics,12,Friday,9,1,normal,34.44
DOC2,General Medicine,10,Wednesday,17,5,normal,77.63
DOC5,Dermatology,8,Tuesday,19,4,normal,40.08
DOC5,Dermatology,8,Thursday,15,4,normal,51.72
DOC4,Pediatrics,12,Tuesday,16,4,normal,77.56
DOC5,Dermatology,8,Wednesday,12,1,normal,15.65
DOC4,Pediatrics,12,Tuesday,10,5,emergency,2.77
DOC6,General Medicine,10,Saturday,11,5,normal,62.17
DOC4,Pediatrics,12,Tuesday,12,5,normal,56.84
DOC1,Cardiology,15,Wednesday,10,4,emergency,7.22
DOC2,General Medicine,10,Friday,17,8,normal,121.42
DOC3,Orthopedics,20,Saturday,16,5,normal,112.24
DOC2,General Medicine,10,Wednesday,19,5,normal,50.74
DOC5,Dermatology,8,Friday,11,3,normal,45.44
DOC5,Dermatology,8,Wednesday,12,2,normal,23.16
DOC5,Dermatology,8,Wednesday,9,3,normal,46.33
DOC4,Pediatrics,12,Thursday,17,4,normal,74.73
DOC3,Orthopedics,20,Tuesday,17,3,normal,108.39
DOC6,General Medicine,10,Wednesday,10,4,normal,69.03
DOC5,Dermatology,8,Thursday,17,5,normal,65.99
DOC2,General Medicine,10,Sunday,15,5,normal,51.63
DOC4,Pediatrics,12,Saturday,12,3,normal,24.99
DOC4,Pediatrics,12,Saturday,12,5,normal,39.36
DOC3,Orthopedics,20,Friday,18,3,normal,107.2
DOC1,Cardiology,15,Tuesday,15,4,normal,103.51
DOC1,Cardiology,15,Tuesday,14,3,normal,47.02
DOC2,General Medicine,10,Thursday,10,9,normal,139.48
DOC2,General Medicine,10,Monday,17,6,normal,115.94
DOC3,Orthopedics,20,Tuesday,11,7,normal,225.28
DOC4,Pediatrics,12,Tuesday,13,4,normal,46.71
DOC6,General Medicine,10,Wednesday,15,3,normal,46.68
DOC4,Pediatrics,12,Tuesday,9,3,normal,65.12
DOC6,General Medicine,10,Saturday,13,2,normal,19.26
DOC6,General Medicine,10,Wednesday,13,4,normal,38.49
DOC6,General Medicine,10,Monday,19,2,normal,34.84
DOC2,General Medicine,10,Friday,9,3,normal,56.16
DOC5,Dermatology,8,Friday,16,10,normal,111.08
DOC4,Pediatrics,12,Sunday,12,6,normal,46.73
DOC4,Pediatrics,12,Sunday,13,3,normal,29.22
DOC4,Pediatrics,12,Saturday,19,2,normal,23.03
DOC3,Orthopedics,20,Thursday,9,7,normal,220.91
DOC4,Pediatrics,12,Wednesday,19,7,normal,80.9
DOC1,Cardiology,15,Sunday,17,1,normal,30.72
DOC1,Cardiology,15,Saturday,12,8,normal,74.68
DOC1,Cardiology,15,Friday,10,5,normal,129.49
DOC4,Pediatrics,12,Monday,14,3,normal,48.74
DOC4,Pediatrics,12,Monday,10,6,normal,156.02
DOC2,General Medicine,10,Tuesday,13,3,normal,30.24
DOC5,Dermatology,8,Tuesday,16,3,normal,43.5
DOC1,Cardiology,15,Saturday,9,4,normal,67.95
DOC2,General Medicine,10,Tuesday,19,1,normal,16.34
DOC6,General Medicine,10,Sunday,9,3,normal,40.14
DOC5,Dermatology,8,Friday,19,2,normal,22.41
DOC6,General Medicine,10,Tuesday,16,3,normal,49.29
DOC1,Cardiology,15,Wednesday,10,4,normal,108.32
DOC6,General Medicine,10,Thursday,15,3,normal,53.53
DOC4,Pediatrics,12,Friday,9,2,normal,49.91
DOC1,Cardiology,15,Sunday,19,3,normal,36.59
DOC3,Orthopedics,20,Monday,10,4,normal,181.73
DOC2,General Medicine,10,Sunday,9,2,normal,21.91
DOC4,Pediatrics,12,Sunday,15,5,normal,64.91
DOC1,Cardiology,15,Wednesday,17,0,normal,20.74
DOC2,General Medicine,10,Sunday,16,5,normal,54.46
DOC5,Dermatology,8,Sunday,19,4,normal,27.77
DOC1,Cardiology,15,Tuesday,17,3,normal,78.84
DOC6,General Medicine,10,Thursday,15,5,normal,80.22
DOC5,Dermatology,8,Thursday,18,3,normal,43.01
DOC2,General Medicine,10,Tuesday,18,4,normal,63.5
DOC3,Orthopedics,20,Sunday,9,5,normal,117.92
DOC6,General Medicine,10,Tuesday,17,3,normal,50.97
DOC6,General Medicine,10,Wednesday,17,2,emergency,9.52
DOC2,General Medicine,10,Sunday,19,8,normal,55.38
DOC3,Orthopedics,20,Sunday,12,3,normal,43.09
DOC6,General Medicine,10,Tuesday,19,6,normal,55.84
DOC5,Dermatology,8,Friday,18,4,normal,50.42
DOC4,Pediatrics,12,Wednesday,18,4,normal,76.96
DOC1,Cardiology,15,Thursday,13,6,normal,80.52
DOC3,Orthopedics,20,Wednesday,15,3,normal,101.09
DOC5,Dermatology,8,Friday,13,2,normal,18.3
DOC4,Pediatrics,12,Monday,18,5,normal,120.79
DOC6,General Medicine,10,Sunday,19,6,normal,45.28
DOC6,General Medicine,10,Sunday,10,6,normal,73.68
DOC6,General Medicine,10,Wednesday,15,3,normal,53.0
DOC1,Cardiology,15,Tuesday,19,1,normal,24.01
DOC5,Dermatology,8,Wednesday,9,3,normal,44.02
DOC1,Cardiology,15,Sunday,9,6,normal,106.39
DOC5,Dermatology,8,Saturday,10,7,normal,62.44
DOC2,General Medicine,10,Saturday,17,3,normal,35.16
DOC6,General Medicine,10,Friday,15,4,normal,64.18
DOC6,General Medicine,10,Friday,16,2,normal,37.58
DOC1,Cardiology,15,Friday,17,5,normal,117.47
DOC5,Dermatology,8,Saturday,15,4,normal,31.48
DOC4,Pediatrics,12,Saturday,13,3,normal,24.55
DOC6,General Medicine,10,Friday,18,8,normal,120.5
DOC2,General Medicine,10,Thursday,10,3,normal,55.39
DOC2,General Medicine,10,Saturday,19,6,normal,47.62
DOC4,Pediatrics,12,Monday,17,7,normal,165.62
DOC3,Orthopedics,20,Tuesday,10,2,normal,82.99
DOC3,Orthopedics,20,Monday,14,1,normal,44.05
DOC3,Orthopedics,20,Tuesday,13,3,normal,64.5
DOC3,Orthopedics,20,Sunday,9,5,normal,118.55
DOC3,Orthopedics,20,Friday,13,4,normal,72.74
DOC3,Orthopedics,20,Monday,13,4,normal,103.01
DOC1,Cardiology,15,Monday,18,6,normal,173.53
DOC3,Orthopedics,20,Saturday,15,5,normal,103.17
DOC2,General Medicine,10,Saturday,11,5,normal,59.69
DOC2,General Medicine,10,Sunday,18,8,normal,80.59
DOC4,Pediatrics,12,Saturday,14,2,normal,17.84
DOC1,Cardiology,15,Tuesday,14,4,normal,59.41
DOC3,Orthopedics,20,Sunday,10,1,normal,36.71
DOC3,Orthopedics,20,Tuesday,10,6,emergency,5.02
DOC4,Pediatrics,12,Tuesday,18,4,normal,82.54
DOC3,Orthopedics,20,Friday,18,3,normal,106.15
DOC5,Dermatology,8,Sunday,16,4,normal,35.28
DOC1,Cardiology,15,Monday,10,4,normal,128.73
DOC5,Dermatology,8,Thursday,18,6,normal,70.78
DOC3,Orthopedics,20,Thursday,15,2,normal,73.19
DOC6,General Medicine,10,Saturday,17,1,normal,17.08
DOC4,Pediatrics,12,Saturday,11,8,normal,107.5
DOC6,General Medicine,10,Friday,18,7,normal,102.81
DOC5,Dermatology,8,Monday,10,2,normal,44.27
DOC3,Orthopedics,20,Wednesday,18,6,normal,182.19
DOC2,General Medicine,10,Tuesday,12,4,normal,41.03
DOC5,Dermatology,8,Thursday,15,1,normal,15.82
DOC3,Orthopedics,20,Tuesday,19,3,normal,71.91
DOC3,Orthopedics,20,Friday,19,5,normal,111.78
DOC4,Pediatrics,12,Monday,17,4,emergency,9.01
DOC1,Cardiology,15,Saturday,12,3,normal,36.1
DOC6,General Medicine,10,Saturday,10,1,normal,23.91
DOC2,General Medicine,10,Wednesday,10,3,normal,57.56
DOC2,General Medicine,10,Saturday,10,5,normal,62.58
DOC5,Dermatology,8,Saturday,11,7,normal,64.49
DOC5,Dermatology,8,Friday,16,3,normal,46.95
DOC6,General Medicine,10,Thursday,18,6,emergency,3.21
DOC6,General Medicine,10,Thursday,19,4,normal,48.28
DOC2,General Medicine,10,Saturday,19,5,normal,40.32
DOC5,Dermatology,8,Thursday,10,6,normal,79.44
DOC2,General Medicine,10,Saturday,19,1,normal,12.99
DOC2,General Medicine,10,Thursday,9,2,normal,36.68
DOC4,Pediatrics,12,Thursday,19,1,normal,24.4
DOC1,Cardiology,15,Monday,15,4,normal,128.79
